date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:30	94844/94844	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Aug%202020%2005:23:29%20GMT	http://www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-ghaziabad.html	C:/Users/HP/Desktop/siva/www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-ghaziabad.html	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-new-delhi.html)
10:53:31	73064/73064	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Aug%202020%2005:23:30%20GMT	http://www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-bulandshahr.html	C:/Users/HP/Desktop/siva/www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-bulandshahr.html	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-new-delhi.html)
10:53:32	28169/28169	---M--	200	added ('OK')	image/jpeg	etag:%22542415f7387629b502be39340358d80c%22	https://stimg.cardekho.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1597229464960/front-left-side-47.jpg	C:/Users/HP/Desktop/siva/stimg.cardekho.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1597229464960/front-left-side-47.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/price-in-new-delhi.html)
10:53:40	37142/37142	---M--	200	added ('OK')	image/jpeg	etag:%22cf5efe2c9d45d195e1acebac4447f1c5%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/front-view-118.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/front-view-118.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:46	34761/34761	---M--	200	added ('OK')	image/jpeg	etag:%22542415f7387629b502be39340358d80c%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1597229464960/front-left-side-47.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1597229464960/front-left-side-47.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:49	485670/485670	---M--	200	added ('OK')	image/jpeg	etag:%225b1fad07-76926%22	http://mahindraimages.dealersites.in/134/uploads/166300225.jpg	C:/Users/HP/Desktop/siva/mahindraimages.dealersites.in/134/uploads/166300225.jpg	(from http://www.shivamahindra.in/mahindraxuv500.html)
10:53:49	171277/171277	---M--	200	added ('OK')	image/jpeg	etag:%2244d0983c03d2278d8430c2043a2c08c2%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/front-view-118.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/front-view-118.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:49	125567/125567	---M--	200	added ('OK')	image/jpeg	etag:%22424f7163b5399e0051319ec9294c62e5%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1597229464960/front-left-side-47.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1597229464960/front-left-side-47.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:49	149264/149264	---M--	200	added ('OK')	image/jpeg	etag:%22424f7163b5399e0051319ec9294c62e5%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7242/1597229071487/front-left-side-47.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7242/1597229071487/front-left-side-47.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:50	34761/34761	---M--	200	added ('OK')	image/jpeg	etag:%22542415f7387629b502be39340358d80c%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7242/1597229071487/front-left-side-47.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7242/1597229071487/front-left-side-47.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:51	169855/169855	---M--	200	added ('OK')	image/jpeg	etag:%22294c1141699f7cfdfe575fefc79228e4%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/side-view-(left)-90.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/side-view-(left)-90.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:51	35553/35553	---M--	200	added ('OK')	image/jpeg	etag:%2298c4ff079403e2d098e5c39ef7a29432%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/side-view-(left)-90.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/side-view-(left)-90.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:53	49820/49820	---M--	200	added ('OK')	image/jpeg	etag:%2287ea10ed9503830dde92d0f587364611%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/rear-left-view-121.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/rear-left-view-121.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:53	241727/241727	---M--	200	added ('OK')	image/jpeg	etag:%22610b70d883b732487185445e18bbe2e7%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/rear-left-view-121.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/rear-left-view-121.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:55	30594/30594	---M--	200	added ('OK')	image/jpeg	etag:%22bf184b28bb15638de1b8ee13721b8051%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/rear-view-119.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/rear-view-119.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:56	135959/135959	---M--	200	added ('OK')	image/jpeg	etag:%22acb2dc817a9672d5b6a212fda1ea3f32%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/rear-view-119.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/rear-view-119.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:57	164795/164795	---M--	200	added ('OK')	image/jpeg	etag:%22e70fc669297202495a71ae75aefe44d7%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/rear-right-side-48.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/rear-right-side-48.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:57	34928/34928	---M--	200	added ('OK')	image/jpeg	etag:%22a709743efa21a408cec85fe335ee4f7e%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/rear-right-side-48.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/rear-right-side-48.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:58	29623/29623	---M--	200	added ('OK')	image/jpeg	etag:%224f785f00d471b0dd491440109ceb6de4%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/side-view-(right)-38.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/side-view-(right)-38.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:58	119489/119489	---M--	200	added ('OK')	image/jpeg	etag:%22ad8df33d905c2ddb48fae680aa425d5f%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/side-view-(right)-38.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/side-view-(right)-38.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:59	99353/99353	---M--	200	added ('OK')	image/jpeg	etag:%22c6cfa923a84d994110eecf9f4acb6354%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/headlight-43.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/headlight-43.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:53:59	25971/25971	---M--	200	added ('OK')	image/jpeg	etag:%22227c551fe3c14f15ab0599c321e65277%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/headlight-43.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/headlight-43.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:00	91843/91843	---M--	200	added ('OK')	image/jpeg	etag:%221b88f4b8e32fd3016b4e1f6a9ec3a9ce%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/taillight-44.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/taillight-44.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:00	21511/21511	---M--	200	added ('OK')	image/jpeg	etag:%22c640fb0a487178f69d01c9683af964f6%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/taillight-44.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/taillight-44.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:01	129792/129792	---M--	200	added ('OK')	image/jpeg	etag:%2254b73040128192b851b574f7fa870bfd%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/wheel-42.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/wheel-42.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:01	30176/30176	---M--	200	added ('OK')	image/jpeg	etag:%229de971fc9d3d5513bc4919967f72168c%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/wheel-42.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/wheel-42.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:02	96731/96731	---M--	200	added ('OK')	image/jpeg	etag:%2256acef17383afd67dd6726f720562cae%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/front-fog-lamp-41.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/front-fog-lamp-41.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:02	25338/25338	---M--	200	added ('OK')	image/jpeg	etag:%22a37434e980ab85c319fe61bd30451555%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/front-fog-lamp-41.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/front-fog-lamp-41.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:03	129806/129806	---M--	200	added ('OK')	image/jpeg	etag:%2272da47af06bf18d34076675747fdf790%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/roof-rails-124.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/roof-rails-124.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:03	33042/33042	---M--	200	added ('OK')	image/jpeg	etag:%229fd66328aeb1fad45bea8f3a96dc434a%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/roof-rails-124.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/roof-rails-124.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:04	88317/88317	---M--	200	added ('OK')	image/jpeg	etag:%228be40759e07aed02fc36000d4e9b5044%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/door-handle-45.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/door-handle-45.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:04	17378/17378	---M--	200	added ('OK')	image/jpeg	etag:%22571828cdb0c206308083a6e05f8e8840%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/door-handle-45.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/door-handle-45.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:06	30063/30063	---M--	200	added ('OK')	image/jpeg	etag:%2279a5fb43ad4790cd8cb05f0559140763%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/grille-97.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/grille-97.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:06	139807/139807	---M--	200	added ('OK')	image/jpeg	etag:%2241ef53f470e6269407d1edca164b6bcd%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/grille-97.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/grille-97.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:06	61371/61371	---M--	200	added ('OK')	image/jpeg	etag:%22c865b8224b5480c8a0b1ac9c19906353%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/front-grill---logo-98.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/front-grill---logo-98.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:07	16767/16767	---M--	200	added ('OK')	image/jpeg	etag:%226b562fec523666a0e890ede69adcb066%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/front-grill---logo-98.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/front-grill---logo-98.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:07	66271/66271	---M--	200	added ('OK')	image/jpeg	etag:%2277e373a4ee11a412f234771a9c8ffead%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/side-mirror-(body)-93.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/side-mirror-(body)-93.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:08	16984/16984	---M--	200	added ('OK')	image/jpeg	etag:%22e1c1462b142f73b821b28b2e9609d3c7%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/side-mirror-(body)-93.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/side-mirror-(body)-93.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:09	93028/93028	---M--	200	added ('OK')	image/jpeg	etag:%2248214f6c4bb8ae286d48bfded8b015c7%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/side-mirror-(glass)-92.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/side-mirror-(glass)-92.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:09	24792/24792	---M--	200	added ('OK')	image/jpeg	etag:%22cfdb091068fa60b1624f9f53c17cce4e%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/side-mirror-(glass)-92.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/side-mirror-(glass)-92.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:09	87882/87882	---M--	200	added ('OK')	image/jpeg	etag:%2279d65cfb70434fc12df1ed915b201e15%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/exhaust-pipe-76.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579261874229/exhaust-pipe-76.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:09	18561/18561	---M--	200	added ('OK')	image/jpeg	etag:%226d6a557b7be4d9e525c35b86b66ef1a6%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/exhaust-pipe-76.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579261874229/exhaust-pipe-76.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:11	92751/92751	---M--	200	added ('OK')	image/jpeg	etag:%227b96b99275d2ac30a14cb0666b58431d%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/antenna-80.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/antenna-80.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:11	22864/22864	---M--	200	added ('OK')	image/jpeg	etag:%223468f21bd089f2ea825b7df3fa36893b%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/antenna-80.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/antenna-80.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:12	130567/130567	---M--	200	added ('OK')	image/jpeg	etag:%22ce5a9517cb03e324d625a13c6aeba2d1%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/gas-cap-(open)-77.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/gas-cap-(open)-77.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:12	26724/26724	---M--	200	added ('OK')	image/jpeg	etag:%223c8e5fd50973f503b3d2ba26fd371b2e%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/gas-cap-(open)-77.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/gas-cap-(open)-77.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:13	54058/54058	---M--	200	added ('OK')	image/jpeg	etag:%22ee3f45592a1d02c01d8aa5517650d8ed%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/front-wiper-96.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7239/1579262224275/front-wiper-96.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:13	11633/11633	---M--	200	added ('OK')	image/jpeg	etag:%2250f3d2ac5525710b1e8a0a691b20e08d%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/front-wiper-96.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7239/1579262224275/front-wiper-96.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:15	131746/131746	---M--	200	added ('OK')	image/jpeg	etag:%22a8111e3b80c33212057f8cd98a9d1074%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7242/1597229071487/exterior-image-170.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7242/1597229071487/exterior-image-170.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:15	32390/32390	---M--	200	added ('OK')	image/jpeg	etag:%220326fb1bd6658518782f5dfac3c3b5fb%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7242/1597229071487/exterior-image-170.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7242/1597229071487/exterior-image-170.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:17	92095/92095	---M--	200	added ('OK')	image/jpeg	etag:%22555b47d0299ee08ea35fa680470bf67c%22	https://img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7242/1597229071487/exterior-image-180.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/930x620/Mahindra/XUV300/7242/1597229071487/exterior-image-180.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:17	23960/23960	---M--	200	added ('OK')	image/jpeg	etag:%22588691b171e755ed36f1bfee2a5422b4%22	https://img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7242/1597229071487/exterior-image-180.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carexteriorimages/large/Mahindra/XUV300/7242/1597229071487/exterior-image-180.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:18	152955/152955	---M--	200	added ('OK')	image/jpeg	etag:%22f8f577b0e8cd0e674502588ee281f500%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/dashboard-59.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/dashboard-59.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:18	34213/34213	---M--	200	added ('OK')	image/jpeg	etag:%22c48e6ad1cc9c1b9a9c6d65990559a31a%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/dashboard-59.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/dashboard-59.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:18	167330/167330	---M--	200	added ('OK')	image/jpeg	etag:%22ca4c0fa76196ab0c8f546c9c89f2ed3c%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/center-console-55.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/center-console-55.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:19	35749/35749	---M--	200	added ('OK')	image/jpeg	etag:%22a02ec71c8afedd06341d65d495c6cb6c%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/center-console-55.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/center-console-55.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:20	154563/154563	---M--	200	added ('OK')	image/jpeg	etag:%221af83a12df64fbf093c1b30ad1fe2e52%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/ac-controls-151.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/ac-controls-151.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:20	31067/31067	---M--	200	added ('OK')	image/jpeg	etag:%22bf8948d1bfdcb7ede58e55e74fd61d1c%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/ac-controls-151.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/ac-controls-151.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:20	174308/174308	---M--	200	added ('OK')	image/jpeg	etag:%22363ea2e6175d0e510b6f04cdba7dc5ca%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/front-air-vents-144.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/front-air-vents-144.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:21	32374/32374	---M--	200	added ('OK')	image/jpeg	etag:%224d55f63f42ba567c43b68641808e6f5f%22	https://img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/front-air-vents-144.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/large/Mahindra/XUV300/7239/1579261933591/front-air-vents-144.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
10:54:21	179571/179571	---M--	200	added ('OK')	image/jpeg	etag:%22c855677c3cfd3a016e41ca24a13e91e3%22	https://img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/steering-wheel-54.jpg	C:/Users/HP/Desktop/siva/img.gaadicdn.com/images/carinteriorimages/930x620/Mahindra/XUV300/7239/1579261933591/steering-wheel-54.jpg	(from http://www.shivamahindra.in/new-cars/mahindra-xuv300/pictures.html)
